0.99817,-6.46
1.01075,-4.66
1.01338,-3.92
1.05,2.12
0.97133,-17.57
1.05,2.37
1.04,-3.72
1.02395,-6.27
1.04435,-0.24
0.97037,-18.84
0.97781,-18.39
0.99437,-15.18
0.97583,-18.23
0.9978,-13.68
0.99572,-14.28
1,-12.57
0.99119,-15.14
0.97648,-15.16
0.9683,-13.71
1.05,0
1.00424,-4.66
0.99479,-5.11
1,-2.55
0.99378,-3.41
1.00851,-12.54
1.01822,-11.04
0.96403,-17.64
0.98787,-15.55
0.96653,-15.82
1.03949,-5.13
1.02648,-8.65
0.9645,-8.68
0.97083,-12.49
